"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Xpo5",5.98350111679187e-06,0.92659857345758,0.142,0.054,0.185805660179738,"E","Xpo5"
"Gtf2h1.1",6.1056079292086e-06,0.500997037699221,0.682,0.454,0.189597443025715,"E","Gtf2h1"
"Foxred2.2",6.12885940855855e-06,0.806171732894057,0.125,0.045,0.190319471213969,"E","Foxred2"
"Emd.3",6.13820234768418e-06,0.430407942104223,0.79,0.571,0.190609597502637,"E","Emd"
"Nin.2",6.20276764596527e-06,0.487956032872965,0.705,0.509,0.192614543710159,"E","Nin"
"Cntrob",6.20435691834086e-06,0.94071615282636,0.142,0.055,0.192663895385239,"E","Cntrob"
"Gm45716.3",6.26191635650904e-06,0.33182157949746,0.358,0.195,0.194451288618675,"E","Gm45716"
"Tor1b.2",6.26632726945783e-06,0.393012294628802,0.705,0.437,0.194588260698474,"E","Tor1b"
"Tbcd.3",6.39542813421805e-06,0.507404994995819,0.466,0.274,0.198597229851873,"E","Tbcd"
"Gatad1.1",6.40137492480648e-06,0.372986376877089,0.807,0.587,0.198781895540016,"E","Gatad1"
"Sdf2.2",6.42732055716098e-06,-0.671542924618812,0.608,0.651,0.19958758526152,"E","Sdf2"
"Glipr2.2",6.42917609328336e-06,0.867807792036535,0.182,0.079,0.199645205224728,"E","Glipr2"
"2310011J03Rik.3",6.44211851041412e-06,0.514537242985023,0.744,0.572,0.20004710610389,"E","2310011J03Rik"
"Wdr5b",6.44519751314571e-06,1.26215131291894,0.108,0.036,0.200142718375714,"E","Wdr5b"
"Eef1e1.1",6.46642929501301e-06,0.505825567043628,0.517,0.32,0.200802028898039,"E","Eef1e1"
"Plekha5",6.48310181932186e-06,1.02534708654589,0.114,0.039,0.201319760795402,"E","Plekha5"
"Bcap29.3",6.4831784263593e-06,0.507073667702637,0.642,0.453,0.201322139673735,"E","Bcap29"
"Lyrm4",6.54127076759042e-06,0.813328026116839,0.21,0.096,0.203126081145985,"E","Lyrm4"
"Abcb1b.2",6.5739332158538e-06,0.533952136498507,0.267,0.133,0.204140348151908,"E","Abcb1b"
"Utp11.1",6.57601566071688e-06,0.462856103502163,0.71,0.501,0.204205014312241,"E","Utp11"
"Atpaf2",6.59380852114367e-06,0.55699837059568,0.33,0.174,0.204757536007074,"E","Atpaf2"
"Srsf4.2",6.63162866867629e-06,0.562494592032495,0.528,0.353,0.205931965048405,"E","Srsf4"
"Prps1l3",6.64125902484429e-06,1.41289996747313,0.097,0.031,0.20623101649849,"E","Prps1l3"
"Hspb6.1",6.6566859981372e-06,1.42801620623296,0.108,0.037,0.206710070300154,"E","Hspb6"
"Pak1ip1.1",6.67705391034348e-06,0.483653182777352,0.705,0.508,0.207342555077896,"E","Pak1ip1"
"Tns3.4",6.70446262613008e-06,-0.890140789485148,0.438,0.531,0.208193677929217,"E","Tns3"
"Gm10382",6.73278411624366e-06,1.33984641686494,0.091,0.028,0.209073145161714,"E","Gm10382"
"Slc29a1.2",6.74132980684828e-06,0.270835487148872,0.881,0.7,0.20933851449206,"E","Slc29a1"
"Hspa8.2",6.80653197599523e-06,0.175049239358171,1,0.998,0.21136323745058,"E","Hspa8"
"Rps27.3",6.83266204546307e-06,-0.208072132323155,1,0.995,0.212174654497765,"E","Rps27"
"Nqo2.1",6.86514446235066e-06,0.572538396323845,0.42,0.241,0.213183330989375,"E","Nqo2"
"BC052040",6.93147927263153e-06,1.40782890585947,0.114,0.04,0.215243225853027,"E","BC052040"
"Trmt11.1",7.06550844478305e-06,0.664013691973946,0.244,0.116,0.219405233735848,"E","Trmt11"
"Znfx1.3",7.13065856282978e-06,-0.911814913780504,0.494,0.575,0.221428340351553,"E","Znfx1"
"Mrps23.3",7.15942832443403e-06,0.372907533713281,0.795,0.586,0.22232172775865,"E","Mrps23"
"Ncbp1",7.17145242765478e-06,0.451745859296538,0.455,0.262,0.222695112235964,"E","Ncbp1"
"Pdxp.1",7.22452427503146e-06,1.57934959766674,0.074,0.02,0.224343152312552,"E","Pdxp"
"Utp18",7.24234409104414e-06,0.447000818234066,0.46,0.273,0.224896511059194,"E","Utp18"
"Akap8l.2",7.25989939090395e-06,-1.13761004481794,0.307,0.412,0.22544165578574,"E","Akap8l"
"Ccar1.1",7.30864873092833e-06,0.416159009393928,0.869,0.695,0.226955469041517,"E","Ccar1"
"Esd.3",7.31642604277867e-06,0.233933559324662,0.96,0.89,0.227196977906406,"E","Esd"
"Mterf1a.1",7.32118024585783e-06,1.17692881923455,0.108,0.036,0.227344610174623,"E","Mterf1a"
"Cmpk1.1",7.35829774063666e-06,0.320058881361165,0.966,0.854,0.22849721973999,"E","Cmpk1"
"Gnaq.2",7.42894593932272e-06,-0.551488208211706,0.739,0.78,0.230691058253788,"E","Gnaq"
"Ubac1",7.44854028165036e-06,0.599251688208476,0.438,0.26,0.231299521366089,"E","Ubac1"
"Ctu2",7.59152439547675e-06,0.551689230665219,0.364,0.196,0.235739607052739,"E","Ctu2"
"Apoo",7.65162017935883e-06,0.616783470644883,0.307,0.157,0.23760576142963,"E","Apoo"
"Abhd14a.3",7.67317142723096e-06,0.427248516446439,0.312,0.162,0.238274992329803,"E","Abhd14a"
"Ddx46.3",7.73793858254309e-06,0.382037960874096,0.79,0.588,0.240286206803711,"E","Ddx46"
"Slc35a4",7.75094933434111e-06,0.397650978262483,0.67,0.452,0.240690229679295,"E","Slc35a4"
"Pfdn4",7.80336664630211e-06,0.457973211034932,0.614,0.392,0.24231794446762,"E","Pfdn4"
"Gxylt1.2",7.8115829349477e-06,0.343458594771842,0.608,0.377,0.242573084878931,"E","Gxylt1"
"Nthl1",7.84081857377524e-06,1.08594239791213,0.188,0.085,0.243480939171442,"E","Nthl1"
"Cfdp1.3",7.87326788969352e-06,0.37185338583091,0.761,0.603,0.244488587778653,"E","Cfdp1"
"Leo1",8.03038886399733e-06,0.711805921542533,0.33,0.177,0.249367665393709,"E","Leo1"
"Cpsf6.2",8.03970064671257e-06,0.46334618568485,0.79,0.592,0.249656824182365,"E","Cpsf6"
"Tcf7l2.4",8.13090322961667e-06,-0.883051279276545,0.568,0.639,0.252488937989287,"E","Tcf7l2"
"Blvrb.4",8.18354221122189e-06,-0.432227329354873,0.955,0.922,0.254123536285073,"E","Blvrb"
"Tmem144",8.19506699875279e-06,1.02726020086451,0.17,0.073,0.25448141551227,"E","Tmem144"
"H2-Q4.3",8.27405281108375e-06,0.470765358855872,0.688,0.487,0.256934161942584,"E","H2-Q4"
"Polr1d.4",8.3837811190034e-06,0.247167349712611,0.983,0.919,0.260341555088412,"E","Polr1d"
"Ftsj1.1",8.46976109358186e-06,0.988489367215922,0.205,0.096,0.263011491238997,"E","Ftsj1"
"Slc37a2.2",8.55570152799167e-06,-1.02146955088217,0.477,0.541,0.265680199548725,"E","Slc37a2"
"Zcchc6.1",8.56022462593379e-06,-0.470494907609213,0.744,0.801,0.265820655309122,"E","Zcchc6"
"Rpl39.3",8.62747432458446e-06,0.143371070514521,1,0.998,0.267908960201321,"E","Rpl39"
"Nipsnap1",8.63534274896544e-06,1.4457869909039,0.114,0.041,0.268153298383624,"E","Nipsnap1"
"Cdh1",8.63859327801835e-06,1.76285264262469,0.062,0.016,0.268254237062304,"E","Cdh1"
"Platr25",8.64291279729737e-06,0.835079492343376,0.182,0.078,0.268388371094475,"E","Platr25"
"Pms1.1",8.66924851156724e-06,0.983822354883989,0.153,0.062,0.269206174029698,"E","Pms1"
"Ifit3.4",8.73827540272656e-06,-2.57590465784296,0.114,0.248,0.271349666080868,"E","Ifit3"
"Tpgs2",8.79516575772312e-06,0.55347416679465,0.312,0.166,0.273116282274576,"E","Tpgs2"
"Ints2.1",8.80264778000116e-06,0.816381457709626,0.261,0.132,0.273348621512376,"E","Ints2"
"Abhd8.3",8.85043974972017e-06,0.628605391723005,0.273,0.135,0.27483270554806,"E","Abhd8"
"Rad23a.2",8.89525885634331e-06,0.419896478347004,0.71,0.506,0.276224473266029,"E","Rad23a"
"Gpx4.4",8.94392796699474e-06,0.229678131561941,1,0.967,0.277735795159088,"E","Gpx4"
"B930036N10Rik.2",8.97861056355891e-06,0.490908528608783,0.33,0.177,0.278812793830195,"E","B930036N10Rik"
"Atg3.4",9.02170477271285e-06,0.375297743006863,0.892,0.719,0.280150998307052,"E","Atg3"
"Mettl1",9.09798174276974e-06,0.668310118059747,0.403,0.241,0.282519627058229,"E","Mettl1"
"Brix1",9.15071851870931e-06,0.581929159644034,0.528,0.339,0.28415726216148,"E","Brix1"
"Ninj1.4",9.38062788608148e-06,-0.496795817835602,0.909,0.896,0.291296637746488,"E","Ninj1"
"Zbtb48",9.38262353807395e-06,0.935528747775769,0.165,0.069,0.29135860872781,"E","Zbtb48"
"Cggbp1.2",9.39241728014832e-06,0.316381654478897,0.852,0.686,0.291662733800446,"E","Cggbp1"
"Atoh8",9.60635949644334e-06,3.73922229238632,0.017,0.001,0.298306281443055,"E","Atoh8"
"Trdmt1",9.61830546711408e-06,1.00931461016599,0.159,0.066,0.298677239670293,"E","Trdmt1"
"Emc1.2",9.63667951718825e-06,0.490696159378859,0.614,0.414,0.299247809047247,"E","Emc1"
"Tcirg1.2",9.75907203364584e-06,-0.406915596977815,0.92,0.891,0.303048463860804,"E","Tcirg1"
"Psmd7",9.77054461123593e-06,0.340875439467841,0.886,0.741,0.303404721812709,"E","Psmd7"
"Fam173a.1",9.89966930839409e-06,0.409242321808934,0.858,0.707,0.307414431033562,"E","Fam173a"
"Tmed1.2",9.96395435778872e-06,0.643254512616646,0.392,0.228,0.309410674672413,"E","Tmed1"
"Fntb",9.96664950746438e-06,1.01315721887814,0.17,0.075,0.309494367155291,"E","Fntb"
"Galnt12.3",9.97881232032346e-06,0.6994971329291,0.222,0.105,0.309872058983004,"E","Galnt12"
"Cd101.3",1.00081879829284e-05,1.02078548993941,0.222,0.105,0.310784261433875,"E","Cd101"
"Ddx43",1.02130770637013e-05,3.46799340849258,0.023,0.002,0.317146682059117,"E","Ddx43"
"Tmem126a.2",1.02146468133562e-05,0.409293387410709,0.756,0.546,0.317195427495151,"E","Tmem126a"
"Mogs.2",1.02202726106166e-05,0.471893904684788,0.511,0.327,0.317370125377478,"E","Mogs"
"Txnl4a.2",1.02334274926762e-05,0.481347817404333,0.602,0.399,0.317778623930075,"E","Txnl4a"
"Cactin",1.02966188152904e-05,0.726355799096218,0.324,0.176,0.319740904071212,"E","Cactin"
"Taf1.1",1.03730990098666e-05,0.586863578343802,0.466,0.29,0.322115843553387,"E","Taf1"
"Xrcc1.1",1.040171842154e-05,0.451634431237223,0.409,0.228,0.323004562144082,"E","Xrcc1"
"Hacd1",1.04028945949688e-05,0.934489342082843,0.182,0.079,0.323041085857568,"E","Hacd1"
"Gm15356",1.04796116964808e-05,3.30082330782667,0.023,0.002,0.325423382010817,"E","Gm15356"
"Hcn2",1.05246749822287e-05,3.10566310315156,0.023,0.002,0.326822732223147,"E","Hcn2"
"Kcnk12",1.05246749822287e-05,3.1665742635444,0.023,0.002,0.326822732223147,"E","Kcnk12"
"Vash2",1.05699232720386e-05,2.86174986444857,0.023,0.002,0.328227827366616,"E","Vash2"
"Tsfm.2",1.07150893785923e-05,0.487598224395005,0.511,0.314,0.332735670473427,"E","Tsfm"
"Atp8b4.4",1.0747021521336e-05,0.500329678623924,0.352,0.196,0.333727259302047,"E","Atp8b4"
"Smim11.2",1.07643051271033e-05,0.444533234761564,0.79,0.604,0.334263967111938,"E","Smim11"
"Ugdh",1.09412618521874e-05,0.485083375357232,0.466,0.268,0.339759004295974,"E","Ugdh"
"Sem1.2",1.09712931322896e-05,0.172819037275904,1,0.988,0.34069156563699,"E","Sem1"
"Mrm3.1",1.11659276788552e-05,1.06668380463211,0.148,0.06,0.346735552211491,"E","Mrm3"
"Tex264.1",1.12002816595955e-05,-0.696163409302297,0.545,0.601,0.34780234637542,"E","Tex264"
"Dnttip1.2",1.12511767768216e-05,0.470055748179466,0.619,0.418,0.349382792450641,"E","Dnttip1"
"Snip1",1.13011544216181e-05,0.505684421207827,0.341,0.184,0.350934748254507,"E","Snip1"
"D330045A20Rik",1.1348158470705e-05,2.55656814432002,0.034,0.005,0.352394364990801,"E","D330045A20Rik"
"Lrrc49",1.14476032531923e-05,1.23939220008694,0.114,0.041,0.355482423821379,"E","Lrrc49"
"Acsl5.4",1.14809989798503e-05,0.379833691590433,0.818,0.626,0.356519461321293,"E","Acsl5"
"Gtf2f2.2",1.16067634336345e-05,0.485727567385397,0.54,0.319,0.360424824904653,"E","Gtf2f2"
"Dgcr14",1.16177828018642e-05,0.533723762798237,0.364,0.194,0.36076700934629,"E","Dgcr14"
"Llph.3",1.1632630835578e-05,0.34548294338405,0.932,0.805,0.361228085337204,"E","Llph"
"Apold1",1.17875335648355e-05,0.647969521104417,0.068,0.018,0.366038279788837,"E","Apold1"
"Fam26f.3",1.1902316198708e-05,-1.59486724594987,0.307,0.427,0.36960262491848,"E","Fam26f"
"Sugp2.1",1.19220689925536e-05,0.639069026471093,0.273,0.14,0.370216008425768,"E","Sugp2"
"H2-Aa.4",1.1941259622811e-05,-0.759320430688479,0.898,0.899,0.370811935067151,"E","H2-Aa"
"Tbc1d7.1",1.22188818337446e-05,0.737450900261742,0.267,0.136,0.379432937583272,"E","Tbc1d7"
"Slc25a15",1.23858608176139e-05,0.769472165805689,0.188,0.084,0.384618135969365,"E","Slc25a15"
"Tars2.1",1.25089668418649e-05,0.462630566266307,0.392,0.22,0.388440947340429,"E","Tars2"
"Ptms.3",1.2569948674433e-05,0.303100086097995,0.983,0.923,0.390334616187166,"E","Ptms"
"Zdhhc3.2",1.26035800411481e-05,0.36100567617324,0.733,0.526,0.391378971017771,"E","Zdhhc3"
"Tmem201",1.26091320454607e-05,1.01860987397778,0.148,0.06,0.391551377407692,"E","Tmem201"
"Rpn1.2",1.2620633695873e-05,0.311678306487857,0.932,0.808,0.391908538157944,"E","Rpn1"
"Sec61g.3",1.26354133791702e-05,0.204183765198457,0.989,0.969,0.392367491663372,"E","Sec61g"
"Prkag1.2",1.27095941015864e-05,0.519074367530203,0.636,0.433,0.394671025636562,"E","Prkag1"
"Sap30l.3",1.27284009601231e-05,0.463837447028995,0.642,0.454,0.395255035014703,"E","Sap30l"
"Ints14",1.28252054548092e-05,0.386102857210634,0.443,0.253,0.398261104988189,"E","Ints14"
"Hist2h2aa1.1",1.28918967534037e-05,1.02006865811418,0.114,0.041,0.400332069883446,"E","Hist2h2aa1"
"Mycbp.1",1.29724999834334e-05,0.802825760261574,0.352,0.207,0.402835041985558,"E","Mycbp"
"Wdr70.2",1.2977073224411e-05,0.540292737538131,0.438,0.247,0.402977054837636,"E","Wdr70"
"Zc3h15",1.29942326888935e-05,0.396658204000131,0.818,0.622,0.40350990768821,"E","Zc3h15"
"Kti12.1",1.30635391965805e-05,0.725862846999165,0.33,0.182,0.405662082671416,"E","Kti12"
"Cox18",1.3086937920788e-05,0.679781804562411,0.284,0.148,0.406388683254231,"E","Cox18"
"P2rx1.2",1.31077220438403e-05,1.38183966865194,0.074,0.021,0.407034092627374,"E","P2rx1"
"Zfp36.2",1.31267879274336e-05,-0.367299656544255,0.989,0.987,0.407626145510597,"E","Zfp36"
"Ubald2.4",1.31387307487388e-05,0.475156462500112,0.864,0.731,0.407997005940586,"E","Ubald2"
"Lmbrd1.2",1.32099738890637e-05,-0.666219118891586,0.619,0.635,0.410209319177096,"E","Lmbrd1"
"Msh5",1.33032683309095e-05,1.28431548840178,0.074,0.021,0.413106391479733,"E","Msh5"
"Mzt2.3",1.354349417279e-05,0.63499924944233,0.443,0.267,0.420566124547648,"E","Mzt2"
"Snx7.2",1.36101367289834e-05,0.682581619333781,0.261,0.131,0.422635575845122,"E","Snx7"
"Eif4e2.1",1.36600215128548e-05,0.331508316871188,0.898,0.722,0.424184648038681,"E","Eif4e2"
"2410004B18Rik",1.37293662336041e-05,0.582126848463627,0.466,0.286,0.426338009652109,"E","2410004B18Rik"
"Ddx51",1.37318100330153e-05,0.745630625696928,0.21,0.099,0.426413896955225,"E","Ddx51"
"Ercc3.1",1.38620963873298e-05,0.602410874431065,0.386,0.223,0.430459679115753,"E","Ercc3"
"Zfp330.1",1.39270454889382e-05,0.419429178553893,0.688,0.456,0.432476543567997,"E","Zfp330"
"Magt1.4",1.39290652094761e-05,0.420550925708443,0.807,0.6,0.432539261949862,"E","Magt1"
"Carnmt1",1.39942348451438e-05,0.590530353607534,0.46,0.276,0.434562974646251,"E","Carnmt1"
"Mtch2",1.41319813716345e-05,0.360716295487582,0.864,0.662,0.438840417533365,"E","Mtch2"
"Plac8.4",1.42839944450149e-05,-2.5700064339679,0.17,0.306,0.443560879501048,"E","Plac8"
"Irf7.4",1.44459688748657e-05,-1.455507562628,0.318,0.436,0.448590671471205,"E","Irf7"
"Flot1.2",1.44518680393386e-05,-0.821101569596151,0.398,0.502,0.448773858225583,"E","Flot1"
"Cndp2.3",1.44858184498517e-05,-0.395741082346533,0.886,0.917,0.449828120323246,"E","Cndp2"
"Atp8a1.3",1.46419822322735e-05,-0.774939969277993,0.619,0.643,0.454677474258789,"E","Atp8a1"
"Gbp8.4",1.47450810129453e-05,-0.995184682106485,0.42,0.517,0.45787900069499,"E","Gbp8"
"Phtf1.1",1.47520179234954e-05,0.720321051209853,0.25,0.125,0.458094412578302,"E","Phtf1"
"Sdad1.1",1.47965058606285e-05,0.393766817950797,0.438,0.252,0.459475896490096,"E","Sdad1"
"Polr2b",1.48039978464897e-05,0.512229027532677,0.528,0.33,0.459708545127046,"E","Polr2b"
"Cuta",1.48174772477804e-05,0.306707244013101,0.943,0.813,0.460127120975325,"E","Cuta"
"Selenof.3",1.48776341821241e-05,0.224928994446772,0.977,0.952,0.461995174257501,"E","Selenof"
"Snrnp35",1.49139450371665e-05,0.720474709304276,0.307,0.167,0.463122735239131,"E","Snrnp35"
"2810408A11Rik",1.49697501630232e-05,2.80122883971964,0.028,0.004,0.464855651812358,"E","2810408A11Rik"
"2610001J05Rik.3",1.50675431911641e-05,0.428240430007442,0.892,0.732,0.467892418715218,"E","2610001J05Rik"
"Brms1l",1.53957336457341e-05,0.673734810748924,0.216,0.101,0.47808371690098,"E","Brms1l"
"Sdk1",1.55234277523292e-05,4.27651032919669,0.011,0,0.482049001993078,"E","Sdk1"
"Zbtb32",1.55234277523292e-05,4.25200913122573,0.011,0,0.482049001993078,"E","Zbtb32"
"Ighd",1.55234277523292e-05,4.16351414602775,0.011,0,0.482049001993078,"E","Ighd"
"Gm28777",1.5643168176827e-05,4.09743378367633,0.011,0,0.485767301395009,"E","Gm28777"
"Gm12031",1.5643168176827e-05,3.96548140032001,0.011,0,0.485767301395009,"E","Gm12031"
"Cnot1.3",1.5646027596617e-05,0.334203489901702,0.824,0.6,0.485856094957748,"E","Cnot1"
"Gclc.3",1.57683132534686e-05,0.497283031548973,0.551,0.356,0.489653431459961,"E","Gclc"
"Dcaf15.3",1.58526905394292e-05,0.555535749525743,0.364,0.203,0.492273599320895,"E","Dcaf15"
"Nmd3.2",1.5905108244234e-05,0.503935552893407,0.568,0.364,0.493901326308198,"E","Nmd3"
"Plxna4os1.4",1.59779599940992e-05,-1.23735581323542,0.25,0.375,0.496163591696763,"E","Plxna4os1"
"Mrpl21.1",1.61607980822143e-05,0.465369683657641,0.722,0.509,0.501841262847,"E","Mrpl21"
"Tbl2",1.62701101906322e-05,0.703719219969263,0.222,0.107,0.5052357317497,"E","Tbl2"
"Rbm22.2",1.64602376480874e-05,0.352885084009197,0.727,0.504,0.511139759686059,"E","Rbm22"
"Abhd10.2",1.64881807985735e-05,0.538055446410772,0.239,0.117,0.512007478338102,"E","Abhd10"
"Rnf13.4",1.65193108667404e-05,-0.509764646424672,0.795,0.785,0.512974160344891,"E","Rnf13"
"Hmgn3",1.65242773224901e-05,1.42893036949575,0.091,0.03,0.513128383695285,"E","Hmgn3"
"Nol11",1.67474802439965e-05,0.502793661819737,0.5,0.317,0.520059504016823,"E","Nol11"
"Cst3.3",1.68498768541206e-05,-0.285735503301987,1,0.998,0.523239225951006,"E","Cst3"
"Sf3a2.2",1.70229187127201e-05,0.451540198236144,0.568,0.37,0.528612694786096,"E","Sf3a2"
"Brd7.1",1.70318279068054e-05,0.342717041068647,0.835,0.647,0.528889351990029,"E","Brd7"
"Htra3.4",1.70702292578901e-05,0.381107130380416,0.534,0.331,0.530081829145262,"E","Htra3"
"Inpp5d.3",1.71343154667917e-05,-0.368995002851172,0.983,0.935,0.532071898190282,"E","Inpp5d"
"Cgrrf1.3",1.71523122868668e-05,0.470408083864975,0.494,0.3,0.532630753444074,"E","Cgrrf1"
"Endod1.1",1.7316269225899e-05,0.88041755561019,0.295,0.162,0.537722108271842,"E","Endod1"
"Tysnd1",1.7454277298618e-05,0.461735313544299,0.415,0.232,0.542007672953985,"E","Tysnd1"
"Psme3.2",1.75371281554829e-05,0.446768946697915,0.659,0.449,0.544580440612209,"E","Psme3"
"Mrpl37.1",1.75376656753914e-05,0.503801486350985,0.46,0.268,0.544597132217929,"E","Mrpl37"
"Cep44.3",1.76005535861489e-05,0.615670138828389,0.33,0.18,0.546549990510681,"E","Cep44"
"Gas2.3",1.76147953753825e-05,1.31956979855223,0.091,0.03,0.546992240791752,"E","Gas2"
"Cd38.4",1.76624937296434e-05,-0.52326472546197,0.858,0.851,0.548473417786616,"E","Cd38"
"Mdn1.1",1.77775336951575e-05,0.494985823270915,0.341,0.186,0.552045753835726,"E","Mdn1"
"Nop9.2",1.77807496688231e-05,0.485452264613473,0.58,0.378,0.552145619465963,"E","Nop9"
"Spg7.2",1.83239600970421e-05,0.43107833713418,0.528,0.326,0.569013932893447,"E","Spg7"
"D8Ertd738e.2",1.83607826455114e-05,0.217374103262437,0.989,0.945,0.570157383491066,"E","D8Ertd738e"
"Erp29.3",1.85440631855771e-05,0.197655030131068,1,0.98,0.575848794101725,"E","Erp29"
"Fam104a.1",1.87098315488638e-05,0.319218807011431,0.875,0.715,0.580996399086868,"E","Fam104a"
"Gm43703.2",1.87229999817076e-05,1.53086631746577,0.062,0.016,0.581405318431966,"E","Gm43703"
"Pcgf5",1.87750287795302e-05,0.403921092902969,0.585,0.363,0.583020968690752,"E","Pcgf5"
"P4hb.3",1.90022416280843e-05,0.210590803060597,0.983,0.92,0.590076609276902,"E","P4hb"
"Capza2.2",1.92358162806281e-05,0.180242984109768,1,0.985,0.597329802962346,"E","Capza2"
"Treml2.1",1.93250746312554e-05,0.558140059623233,0.369,0.213,0.600101542524375,"E","Treml2"
"Paqr9.3",1.93687392664499e-05,-3.93785612924463,0.006,0.105,0.601457460441069,"E","Paqr9"
"Zbtb20.4",1.96132304123369e-05,-0.859942309504565,0.466,0.568,0.609049643994297,"E","Zbtb20"
"Capn10",1.96746905150763e-05,0.804224885985412,0.165,0.071,0.610958164564666,"E","Capn10"
"Selenok.3",1.96988923329041e-05,-0.302935743531328,0.966,0.943,0.61170970361367,"E","Selenok"
"Rabepk",1.99456783871399e-05,0.560797364163613,0.398,0.235,0.619373150955856,"E","Rabepk"
"Ahcyl1.1",2.02376468634374e-05,0.407158481280696,0.699,0.464,0.628439648050322,"E","Ahcyl1"
"Ing5",2.02434569775847e-05,0.474909241404502,0.364,0.201,0.628620069524938,"E","Ing5"
"Sdhb.1",2.02787170775706e-05,0.341089104026428,0.926,0.838,0.6297150014098,"E","Sdhb"
"Rnf181.1",2.04884494959262e-05,0.461427224435183,0.545,0.357,0.636227822196997,"E","Rnf181"
"Evi2a.3",2.05256219017016e-05,-0.458941501955081,0.807,0.808,0.637382136913539,"E","Evi2a"
"Sirt2.1",2.07833117245812e-05,-0.525372716615932,0.716,0.742,0.64538417898342,"E","Sirt2"
"Tmem51.3",2.0807618906111e-05,-0.870246793938688,0.523,0.58,0.646138989891466,"E","Tmem51"
"Urod.2",2.09497941256255e-05,0.497751576035413,0.528,0.337,0.650553956983047,"E","Urod"
"Cul4b.2",2.09735360557061e-05,0.528313003006627,0.347,0.192,0.65129121513784,"E","Cul4b"
"Hs6st1.4",2.09950158307342e-05,-0.812907020938385,0.483,0.547,0.65195822659179,"E","Hs6st1"
"Sptbn1.1",2.12042231329768e-05,0.346676433392697,0.727,0.486,0.658454740948329,"E","Sptbn1"
"Tbcb",2.12330712576925e-05,0.281274085115541,0.903,0.75,0.659350561765126,"E","Tbcb"
"Plekhm2.4",2.16441061864411e-05,-0.830076429597617,0.602,0.635,0.672114429407557,"E","Plekhm2"
"Abt1.1",2.17828759179927e-05,0.631863367556997,0.375,0.216,0.676423645881428,"E","Abt1"
"Phf1.1",2.19424107324356e-05,-2.28878573738006,0.045,0.16,0.681377680474324,"E","Phf1"
"Ddx56.1",2.19991390472052e-05,0.426045979976958,0.477,0.276,0.683139264832864,"E","Ddx56"
"Prkd3.3",2.21920793586799e-05,0.5776666488692,0.477,0.309,0.689130640325086,"E","Prkd3"
"Mettl5.1",2.21969351434896e-05,0.462369140161892,0.386,0.217,0.689281427010784,"E","Mettl5"
"AL590144.2.4",2.22110561125988e-05,-1.91992733579498,0.085,0.21,0.68971992546453,"E","AL590144.2"
"Tmem140.4",2.22618639653932e-05,-1.28600277581256,0.267,0.376,0.691297661717354,"E","Tmem140"
"Pgpep1.3",2.2266195812293e-05,-1.60574632408503,0.125,0.249,0.691432178559136,"E","Pgpep1"
"Phpt1.1",2.22929023757312e-05,0.419567465362627,0.33,0.172,0.692261497473581,"E","Phpt1"
